area_type,area,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20
mukim,Mukim Naga Lilit,-0.7838720373503631,-0.011430088288086782,0.053764254906105036,0.21925095263395278,0.5683968875378438,0.29156038346233304,-0.04279559711920222,0.1839986982023354,0.658042880605102,-0.3781484745040159,-0.2928486703830975,0.24242068979343978,0.43213882702525996,-0.07845781061792634,-0.16037887120421235,-0.49161569639995195,0.15978787605057243,-0.43366283219403956,0.032301151219525925,-0.23558819701686784
mukim,Mukim Parit Buntar,0.10511322020511238,0.24013744371494594,0.18363965632087753,-0.3746457698453558,0.5215736217344655,0.37385871931095593,-0.07839654044974442,-0.24390084247904587,0.3633269863962272,-0.239540589325288,0.028764196768929384,0.17192633859019324,0.25882174539472014,0.036609892682607725,0.8758068976783058,0.16297307468097344,0.7418767270327551,0.09070486579240633,-0.10279978253660849,0.014917052095682726
mukim,Mukim Pasir Mas,-0.2598572353784627,0.3020740318570867,0.2631920174702176,0.31385222176306793,-0.1459046851600384,0.5633438321640549,0.3454943644503843,-0.17118520472896492,0.061182656457956286,-0.02839864826005467,0.14209294966809516,-0.08288993220018115,0.308232250478192,-0.154117855164712,0.2820159187502149,0.39645009284054655,0.043925045809635854,0.08721383792853832,-0.03771995047117993,-0.0772658224233469
mukim,Mukim Pasir Puteh,-0.23681139777848081,-0.0881212892613954,-0.7486029054586897,0.24117554083586645,0.18779830806090647,-0.10274944807804154,-0.030078954165326133,-0.25279554647944935,0.021944512030925623,-0.3408596744900595,0.17223743791152968,0.28606787416797474,0.4200473115261183,-0.16840464630484853,0.4461470827116063,-0.29116227396513183,0.12392761112773854,-0.09062863720491099,0.40038671466782905,-0.24113249478538534
mukim,Mukim Petaling,0.1679616309325631,-0.31340393749618256,-0.15001085332203246,0.25159249646924153,-0.108537469308426,0.1793448850452004,-0.1526525287283288,-0.11853962810761487,-0.14613672782024378,-0.2658261818498455,-0.09134153629551178,0.39642459309680755,0.3981315015677753,-0.2010589826678606,-0.7104953063076977,0.3078983021157766,-0.0925569607222042,0.2021749261966299,0.37166870741508795,-0.20063232947844767
mukim,Mukim Batu,-0.7372073072850323,0.09673349222995986,-0.30923212650105525,0.2267601447167522,-0.609524906111859,0.024617207043405864,0.06728345583228856,-0.12826691833368953,0.2624828361524607,0.24332302016670848,0.23135640686808423,-0.028864213561559993,0.39657206511533727,0.018933462560360992,0.028422803487974768,0.1754463399374997,-0.3191177772580146,0.24886712121089083,0.11115663698739597,0.21439300130816363
mukim,Mukim Semeling,-0.09603804014312012,-0.14880449034968246,0.10084637962340492,-0.36550550758967726,-0.042015758766483446,-0.5715105719328698,-0.08243508094312824,-0.038964559905134366,-0.05743522161482739,0.09054540687990831,-0.01669595154098913,-0.2728935577960706,0.6011196521782756,-0.14820227752898285,0.07684380865028273,0.03147896069680245,-0.21536958331473666,0.12430649601276289,0.0751244574520431,0.33574824962760386
mukim,Mukim Sungai Petani,0.049046724442437295,-0.04391427720216312,-0.014375387470097034,0.1065196170788194,0.8674473654748709,0.45607664210508836,-0.39869491955222125,0.010584772634167017,-0.07917209588962992,-0.03809247136135785,0.11053165147639521,0.5385184688145315,0.05272049692265579,-0.06383325445000798,-0.03547200595548927,0.06510700602534891,0.020087553475993225,-0.5739929178871703,0.6860209372970232,-0.3747522395950694
mukim,Mukim Kota,0.6726288915966394,0.03182985417681228,0.39197334411657136,0.10194482467048105,0.234872346992556,0.2839336007934865,-0.6223426121399898,0.06127356364752479,-0.14222978795465024,0.3298725726510543,0.15180126393984095,0.3794521457422968,-0.07194344271049813,0.5055369031497849,0.5192962501532632,0.339007031352768,0.3521265228445998,0.05509021984696916,0.2565184655647528,-0.2613915517667401
mukim,Mukim Pekula,-0.32556582302228565,0.28552857497839557,0.3315408848112287,0.1815407691178883,0.35286654429333897,-0.2516218775225152,-0.24339991304673914,0.20642328346031835,0.03011010543437198,-0.24356518490855117,-0.07583181175984899,-0.6346383701878913,0.008249261361207516,-0.3552352064020249,0.06822900604977233,0.2400950864352247,0.09941209742050372,-0.23070138396943396,-0.3014786488817036,-0.1951739807889865
mukim,Mukim Telok Panglima Garang,-0.2871890920813799,-0.21469460879779778,-0.33947320765426603,0.2521225477699365,-0.5815726421682376,-0.19356874778498045,-0.20451213425335313,0.15889220863663178,0.2513703462749528,0.0353321243561906,-0.34519002297498536,0.11090320068017023,-0.28091957887653884,0.18680205999775534,-0.2435066860825409,-0.12170979254932124,0.2808161528673818,0.054342527483555614,0.05389736797454692,-0.12408710540220469
mukim,Mukim Ulu Bernam,-0.3556486865621974,-0.39154809018737424,0.3252118314821357,-0.19473788863434804,-0.39918537176898716,-0.10528647953127446,0.2992857397239417,0.33258686615272937,0.4454370920054067,-0.0855004380438733,-0.38205190664725286,0.5701025569526623,0.1771190582392399,0.17359055044278238,0.06331802390047936,0.06352661993972841,0.33186021978960056,-0.2773983364478797,-0.15828453423807765,-0.2683197404292589
mukim,Mukim Hulu Bernam Timur,0.2851412034525076,0.04976307267022362,0.21517181107805472,0.0716532508503922,-0.07709595510269185,-0.1652039519893892,-0.14593435025373458,-0.0819605993579835,-0.4736222847281173,0.19205704328571693,-0.4548426472583489,-0.5425603273320899,0.37289658358411737,-0.24746295724379797,-0.5520879760168251,0.20910531021110668,-0.2761589732622354,0.059931904875604625,-0.5922181888320468,0.14314634854649522
mukim,Mukim Kuala Lipis,-0.14164647813993014,-0.024971435242821083,0.6974270707682537,-0.16873541986078877,0.8772029842662266,-0.06757008561345557,0.2862927840261158,-0.19942381635707573,0.17353534550378114,-0.1380162308624534,0.12002615451368603,-0.11953114887729277,0.7429413128928737,-0.03216410645072354,0.2768602682991206,0.28419889393496023,0.44596481314693803,-0.3216333569079135,0.2866981067786898,0.08474786309210747
mukim,Mukim Padang Meha,-0.16971494651209773,-0.08250768992420032,-0.1529825582287564,0.2764079957568082,0.23493100396895406,0.3267542483756882,0.5159420500040022,-0.21388418495765438,-0.15194755165948137,0.28272911240152165,-0.09712177525349897,-0.15841696932094773,0.3514625699014531,-0.05439151930972841,-0.20245984873950418,-0.4026413424070058,-0.12102754473426625,-0.38115099573325273,-0.7155179188717766,-0.45549158408626766
mukim,Mukim Tawar,0.4451347117193576,-0.09860967496218365,0.4115006833449768,0.12861813854509796,-0.43742478516440475,-0.6398679842101778,-0.0499097541562844,-0.6963129325396887,-0.016279165978793086,-0.203832728072597,-0.1441388196305965,0.19442896404628152,-0.027349582544088702,-0.07495191749635854,0.06149928345877642,-0.018009608878306604,-0.1752049641417195,0.06699993738094445,0.4442892721765481,0.3896328300466745
mukim,Mukim Sala Besar,-0.1345216232832127,-0.16096190143836564,-0.5907134625289046,0.4083810634238443,0.24621711410260771,0.5188619141253108,-0.3377653787628929,0.26678139679442525,-0.45485849903665343,-0.46247984567005096,0.11964419604705201,-0.050960505243529686,0.04252803076196665,0.18352990915660272,-0.15373172475186536,0.145160568510883,0.07479742900272912,-0.09735879048484453,-0.4694975261934029,-0.33268280099122427
mukim,Mukim Sungai Daun,0.4481917031047722,-0.16301150050919855,-0.3600135920654969,-0.2535324049761267,0.5693874401180081,0.0002323687668672747,0.22186417645455858,-0.061202876942641704,0.042083371240205114,0.03496028200627155,-0.13998414509863422,0.07524294886886285,0.10992018072181886,-0.037865586407770824,-0.11901266765728924,0.18328118574592134,0.00526189757310358,-0.18356329093769463,-0.19196418116097558,0.29083588321058707
mukim,Mukim Gemas,-0.5926180967364061,-0.6003657445500419,-0.2864760827143511,0.8391295332222639,-0.19451489516151488,0.336420122968655,-0.05084148396907229,0.47930398850826217,-0.2710299627372933,0.017944036072610192,-0.013853758969649244,0.3223447555954799,-0.27602256320959884,0.07918657118442884,-0.17952146858211993,0.011508301587310088,-0.2859398902300605,0.31680963524088734,0.2811043991734814,-0.04140492295055909
mukim,Mukim Endau,-0.3402593036043785,-0.016262773580310363,-0.12381930971677046,-0.17069333174967039,-0.06248800615722383,0.8416527840878154,0.01595430934757025,-0.018301533533363945,-0.08616123954420707,0.09169752508378615,0.32614209692421725,0.026253222706648982,0.35193017269641813,0.2235161716208791,-0.28098862433941674,-0.17354491592613241,0.33793126651352656,0.2718813097017858,0.5576055584884423,-0.03956851907358394
mukim,Mukim Kuala Dungun,0.021509284724162914,-0.3273056357485027,0.3778409917951844,-0.10568079767123872,-0.043300346588317495,0.3093107582340231,0.3422937503169432,-0.11137322225892399,-0.04900542051240486,-0.09001879830381365,-0.15578962449952483,0.1630897091627459,0.04991051550742531,0.30551400012779295,-0.22061784116409355,0.25700966918265,-0.17119377085239096,0.13685949317063084,-0.08645698544610769,-0.40322111529411686
mukim,Mukim 4,-0.10638776281604723,-0.23161113747006157,0.6598485633193854,-0.03945516432114016,-0.05199666537412728,-0.027057645444181433,-0.13175007695627527,-0.29932552383372113,0.4724655940747491,-0.18350206117851375,-0.13462279762882345,0.16545477718333168,-0.07229786626030565,-0.020730792321591585,-0.15923345696370317,-0.22967169173593527,-0.4302401167244764,-0.20887891112633494,0.016200460531889727,-0.08849360055827682
mukim,Mukim Kamunting,0.04282496820620696,0.20770738522558707,-0.12297606721641363,0.17935036697658613,-0.03245845835394734,-0.05135430437816124,-0.4097776122914226,-0.4150721989525752,-0.008185603616083337,-0.4187944440209056,-0.03006205338779766,0.1157239055659729,-0.34186492382927747,0.22229485839234875,-0.0812847798360965,0.21650866858734164,0.2074781239543282,-0.3273286954370008,-0.038141170035487115,-0.07694059535846687
mukim,Bandar Tanjong Pinang,-0.3389403368150711,-0.6937274980445718,0.6681259005676843,0.12052336805263186,-0.515313388813708,-0.33164677463819114,0.09563829320554684,-0.054881667508159704,0.6343245200299394,0.4040698356219541,0.30759431539793525,0.1946824604376025,0.21564704666425683,-0.02151704397767551,0.14483372107214287,-0.21880376825835546,0.2702719178593169,0.22679948792378313,-0.18247990491872157,-0.555808274182992
mukim,Mukim Tumpat,-0.08869620539064382,0.1539502352302573,0.00751627317478909,0.17807260762058674,0.32837653562736,-0.38477160366562446,-0.6415549779175036,0.09698495030482346,0.2856120129495725,-0.2527672927049417,-0.28208117312561254,0.17476374412015017,-0.007466124017096454,0.12001143473493436,-0.3677622726898392,0.09449742349533108,-0.07600340766719305,0.584331589191359,0.533921213431972,0.10548818715867192
mukim,Mukim Labu,0.6540386165047887,0.0026931045129838793,-0.29225181351204055,0.48831529301805876,0.6981871348309885,-0.09194281284256134,-0.136033635005553,-0.13188023639860447,0.22866711339293433,-0.778020448032521,-0.26671651223860693,0.01513677078982223,-0.14691410771089009,0.32542322835033666,0.644526262814749,-0.056223250544360504,-0.8196658062217221,-0.032827566027684996,-0.21617498274642333,0.4376978232628812
mukim,Mukim Batang Kali,0.19274078701696395,-0.28458145138512925,-0.15724564470986369,-0.2865646121728236,0.1109731507744971,-0.013506513705723977,-0.15145061547012095,0.2561056901036938,0.4637479834377043,-0.25878467987913223,-0.5116616810527225,0.06182887786963165,0.5572944058673341,0.4558733116973559,0.2761786992908384,0.3018514921387767,-0.01982660031713912,0.27050269859586873,-0.2428475750968423,-0.1813609358925552
mukim,Mukim Bagan Nakhoda Omar,-0.13118849204105476,-0.3616507987527573,0.20538069976930262,-0.0746858044257378,-0.2593588331161215,-0.401228809797329,-0.131002209072423,0.4569745105182672,0.03215184734055199,0.23461259173683136,0.1249344498570697,-0.0818457269215942,-0.17810418274629003,-0.4848055306656949,-0.006121350043312046,-0.27226573029776324,-0.11690322317731816,-0.3055312769407711,0.33228662855301616,0.12662388013474435
mukim,Mukim Bukit Payung,0.019131417678188933,-0.14323244548210567,-0.8589982354822355,0.06391277621067415,0.43616292369205323,-0.16886269690467137,-0.05481916929159203,-0.21380828039248012,0.39925754770501976,-0.6980443768874238,0.08268934144633633,0.4042017381136629,0.5135310471915089,-0.18479554653258468,-0.22644220188178732,0.007464547494427487,-0.514686434939811,0.657571598024504,-0.33955336513995427,-0.38258355269921973
mukim,Mukim Sungai Manik,-0.24227508196735947,0.06966555861479584,-0.04578424606827891,0.6386604646593796,0.5117537287560705,-0.18128774874100995,-0.08872940746004565,0.14618104186450842,-0.10392538213799918,-0.03047158955410134,0.9195044656241202,0.12169378291838862,-0.33142205271896374,0.17252249440451228,-0.1365086357862455,0.6317851268205472,-0.20581835513344782,-0.07319524669062483,0.0143126317583957,-0.15848228740607428
mukim,Mukim Gurun,-0.09937253415909397,0.027491989642854042,-0.21190640814815775,-0.29410922194982814,-0.3800023738671997,-0.2889063470682488,-0.23896532083006472,-0.09334412470095343,0.12889280225487698,-0.405266825055864,-0.04735139906439023,0.03660457323189381,0.41783652964622076,0.07200253486481545,-0.203711737334916,-0.3323022265403808,-0.0517961217587527,-0.3582334860541184,-0.125676639170342,-0.2826185123064734
mukim,Mukim Rungkup,0.02734134462704696,-0.24064082706361134,-0.47324263410972667,0.011657401405607892,-0.5156727726053306,-0.5025212907345884,-0.24197968238316214,-0.02945243234386785,0.04203287558355373,-0.2663312097841295,0.07164728942879273,-0.049197880874061406,-0.0374764226247678,0.10495959686495304,0.07546044855396827,-0.01018311300844843,0.28081446416783273,-0.08851603304479072,-0.22277010468499792,0.24820579581665325
mukim,Mukim Bagan Datuk,-0.24877503726034622,-0.4236906958339527,-0.033569217708459775,0.40034675231158623,0.2498246351448714,-0.11026254808878155,-0.0593336107414576,-0.17796949344358692,0.4622613150556303,-0.040976808483418115,0.2739574226163817,-0.535860067722115,-0.4593245990008099,0.3355241196975951,-0.0688913121500393,0.43827069118035533,-0.11414362833248659,0.03652621177945692,0.05208948064813934,0.12350044579095099
mukim,Mukim Kampung Raja,-0.03981794365682434,-0.06693255302001588,-0.6090711136920769,-0.0008404689614104344,-0.23138099616833474,-0.35190954952804354,-0.4537446905884027,0.10590737314482124,0.20418552136151313,0.16437215741847422,-0.24067565674373315,-0.14645524761531525,0.12313705705036138,-0.4132036916318369,0.0745268502382086,-0.12327992267794186,-0.05342425344793644,-0.013798052203903066,-0.003129966866148637,0.2547825604133822
mukim,Bandar Melaka,0.1520160477177892,0.019494628367141553,-0.02868379892683648,0.014678326314801815,0.763054737644663,0.19499628226913224,-0.4198068416305132,-0.07410108187831876,-0.16877245790438244,0.007494574661171649,-0.342291784326788,0.4185075337049804,-0.2648737647464603,0.40919353872128705,0.3564468919607908,0.15369594540102027,0.19949274665564487,0.145650595006531,-0.47862446832875505,-0.14226102717358746
mukim,Mukim Kuala Besut,-0.10721010127302855,-0.02294781937469359,0.007247888612088138,-0.31551581796577366,0.35341476185816045,0.0842122250440076,-0.42060837650308025,0.22697253608633883,-0.011592453725050245,0.30647523431180357,0.2965853775380298,-0.36540244051903037,0.28855751822071607,-0.03894834434925054,-0.10477989736548265,-0.42717900498067596,0.06514184816008495,0.5867433064054632,0.1370481956530003,0.30162539658893395
mukim,Mukim Rusila,0.3600342100539413,0.39830372568129135,-0.3472894565946443,-0.21278565239747294,0.10640918380844,0.5057212283918564,-1.9853263071190064e-05,0.13496344817207073,-0.06508398069112897,-0.0025974981031117172,-0.07304246108585177,-0.003336970460619648,-0.23556702652015893,-0.16559191167223375,0.13570148882143607,0.28692847145600475,-0.29684438797339596,0.37158971377680383,0.78813775924948,-0.3575769850317707
mukim,Mukim Petaling,0.36105275311539087,0.43302265570836873,-0.18561545870810148,-0.017936947239063583,-0.10319627651531582,0.38996190934146746,-0.027370535759309922,0.2125323437847233,0.2363255588818638,0.11131578176109458,-0.19694872484594828,0.31881776034855713,0.45861440187022695,0.48187580554133347,-0.8183292951771258,0.2975886287022953,0.4333393840296973,0.023448914738789295,0.18783138139374556,-0.3050413649330682
mukim,Mukim Kuala Lumpur,0.41411818983111126,-0.480711959061378,0.141599359684357,0.1883987139068044,-0.17257582933808002,-0.04971524567691721,0.18467697302693176,-0.16012863435054026,-0.04975579696053545,0.1817794349099986,0.37912060424762184,0.47193387130242104,0.3785241580579797,0.6638610152098188,-0.2788889206732523,0.7223961711074973,-0.028479866507443385,-0.003460999881765181,-0.5878867082559822,0.1859559793619443
mukim,Mukim Pulai,-0.08502404732179769,0.15262304944159477,0.08140693426153689,-0.24974898955557456,0.2681577049584012,0.02483465559211062,-0.2757180806261129,-0.3341459914644863,-0.7449103948361544,-0.2747257628249964,0.13913976184447496,0.33750397819068745,0.21306393698295323,0.08177159535480705,-0.22536407983562212,0.2616319505182889,-0.3423892769514012,-0.2439027882788407,-0.2065535585078544,0.03749905290640809
mukim,Mukim Sidam Kanan,0.22923989196336692,-0.42502499338922606,0.4541263435234806,-0.588797046152662,-0.015656010779086404,0.2215705480153778,-0.020579634014520787,0.6707653453719653,-0.11690585099393869,0.03491218514794503,-0.23208685993657396,-0.23343596384796428,0.4528001220868274,-0.48175145529933816,0.10878370801630788,-0.1769681508423322,-0.2247623112778645,0.2842029615421575,0.03749629267693466,-0.05435682346530457
mukim,Mukim Gadong,-0.09386521188641905,-0.03124554526295975,-0.0572321450851786,0.17987061710818741,0.3135338938400256,-0.34562508484893195,-0.6980410600689724,0.49891908030908017,0.4901143181689105,0.1809449330992121,-0.2997481410321934,0.17356480206168845,0.516615196120445,-0.12480722147057977,-0.09597753039357004,0.3057498641913843,-0.3437678935289338,-0.5000389423754219,-0.019385732059268856,-0.5009889180461375
mukim,Mukim Ampangan,-0.052193998318847856,0.07816345536871383,0.26141481266893574,-0.34228959940233017,0.189511136207005,-0.3409897629108847,-0.49388555326911765,-0.2280430049709572,-0.2199205886808696,0.11921846214111298,0.021025246205518933,0.14709575145631892,0.2265659827541293,0.3034756062788764,-0.17370939668727636,0.6741236004186282,0.06412578384227863,0.09440698016599858,0.2960133833623326,0.5309959950169685
mukim,Mukim Pengkalan Baharu,-0.22458875217467955,0.3845211053848345,-0.4924388798146835,-0.5970754275368989,-0.13866624142898076,0.024648261225460377,-0.1356214656527106,0.08217472775563439,-0.3130509980371815,-0.19803007105467796,-0.2525289713596559,0.08856821576511442,0.11354778911267704,-0.04372484462061765,-0.09533436871502543,0.026354059404894548,0.20786731367053157,0.41208261797618606,0.024195793707223467,-0.34528664417757693
mukim,Mukim Rantau Panjang,-0.23692387165037232,-0.18422325440505904,-0.18378492854341077,0.014982633110890875,-0.16499835603991875,-0.07054980752583162,0.08431471032225879,-0.5653725174634056,0.13273897086505726,-0.0922395938385896,0.19801773102023312,-0.12302221341841735,0.17832030737201565,0.14556228634106017,0.04244315221839323,0.6484220120843669,-0.11255060101081193,0.021815309720682352,-0.2859508172594991,0.7654657046806395
mukim,Mukim Bebar,-0.35879479659625235,0.12090325326511953,-0.17190762432397666,-0.6182212992095784,-0.497770086677054,0.24160285484486566,-0.3946265664141686,-0.2593173220480578,0.05084442974252679,0.08611978188722325,-0.17668885678746982,-0.3620536667206179,-0.0035668807596250796,0.15399811887198633,0.09382234733812411,0.36244916961206863,-0.3065143545848924,-0.08379188898713452,-0.861192843894511,-0.2427881503716235
mukim,Mukim Repah,0.3438570171032813,-0.02482346059213969,0.3835395361441316,0.10564723858469627,0.510863139011456,0.13569922100692855,-0.7457987810289302,0.7712475788959685,0.046385094050754416,-0.8638811571788431,0.3398986090275502,0.16803789154760884,-0.1511586450001121,-0.4961729844067817,-0.7017018339147563,-0.056494303019540615,-0.46453270985869444,-0.3952459406724146,0.7298966428753288,-0.2957153679623279
mukim,Mukim Batu Hampar,0.054879396752506526,0.23781024328568012,-0.1483478364385198,0.02790581259642133,0.34375008089483994,0.23868495436204862,-0.04663910706947183,-0.15860391828800302,-0.23839621349033813,-0.31261508839716445,-0.3056132655941519,0.31790239596089354,0.017734386199931507,-0.18534808513486423,0.03250534881011302,0.5576003884455922,0.3418980695704352,0.2243106298587627,-0.26601043880321407,-0.022195642775682756
mukim,Mukim Serting Ulu,-0.2475125188700198,-0.14364224677029225,-0.01089068114383418,0.07866217205797388,-0.03732677648408955,-0.1516887034928508,0.15520445056840915,0.2020277884012578,-0.46660081279811283,-0.35102275077407263,0.2163826644957536,0.20443248849076556,-0.27606796502845765,0.046374164384467065,0.05814876030704719,0.24693031556100564,-0.22906782997135788,0.17436248044543956,0.17125096102428028,-0.19099878467480325
mukim,Mukim Api-Api,-0.023132235234470833,0.07789530402889344,-0.389021323760375,-0.33700271619250166,-0.05983839890680942,0.1564146542310283,-0.5078001166155773,0.2413838505574517,0.28600787579286346,-0.406060210616237,-0.124310143759641,0.05305105136088528,0.3157986817524776,0.2980201734977037,0.11846473937127433,0.4350830211358294,-0.32368957104889373,0.11605622604303023,0.13191091050035952,-0.3585248021389472
mukim,Mukim Jeram,-0.23808680438765506,-0.22789711508842925,0.5429598257145996,0.18177816600121166,-0.3336437134967871,0.08899714873541442,0.044998822983874254,-0.023176075082478986,-0.32691921603736607,0.16710144229155244,0.4614108275522186,0.341315476173653,0.18268460795548935,-0.20510951669143906,-0.4258280974683858,0.09364309004000515,-0.20691210702626117,-0.004481756084381838,0.6985132306777437,-0.06502680332162214
mukim,Mukim Kuala Berang,0.3090912338445533,-0.32100624000789735,0.149243146975222,0.057170894748566514,0.18684266474210887,-0.07598093390746419,0.0038378974740524985,-0.17961454521076936,-0.047985633067154754,-0.08113579439141738,-0.45048937532930866,0.02463743123263229,0.26141668178356503,-0.19194865339260525,-0.03813745062178642,0.6227324936441878,-0.06636741161267912,-0.12198312237578013,0.2777359741312422,-0.23463700222604078
mukim,Mukim Cabang Tiga,-0.7553669419350806,-0.31744438535518316,-0.5603398547063692,-0.036487470692043056,-0.006139880737399128,-0.0064849937773967525,-0.0520866049534241,0.1550999480515316,-0.2586921123092313,-0.4082982077850654,0.47427648407713074,-0.1814566381930437,0.021361189039297068,0.7184813477338587,0.06162116992472977,0.1522268447596966,-0.17777122321247407,0.03418177446198856,-0.23463985556733236,0.006619476730482576
mukim,Mukim Pulau-Pulau,0.3967646160312721,-0.6659563063525957,0.4282396436628768,-0.15580393558822825,0.007891705780331826,-0.20060438352803256,-0.42808274085997067,0.02701232107058993,-0.2433177301690581,0.05216542892114151,-0.145969834837421,0.2029185563932967,-0.09938832309473966,0.003182236236387803,0.014891210913199338,0.546730131008915,0.2811137635384058,-0.25077337531443955,0.7958452572597243,0.20030971385879393
mukim,Mukim Kuala Paka,-0.05541594174402087,0.37805557443063,-0.547906979651315,0.3414748792267679,-0.4101825851608212,-0.10338954021934721,-0.5593843755554995,-0.22824390648824766,-0.07675648296868542,0.15102053385989445,0.09821118532205242,0.3392013595968193,-0.2641569631810461,0.11508541825821372,0.21947969622055874,0.3885648043972092,0.004499692154084967,-0.39636596330494056,0.19897034663501678,0.034485386612913116
mukim,Mukim Kemasik,0.05256264844246861,-0.4134024610661843,-0.18439390309212034,-0.0943852064591355,0.23472976743357088,-0.15110165931376351,-0.20600293884380627,-0.27694130108585513,-0.11767761647078323,-0.16706486763894712,0.5668400437977286,0.11461871597636164,0.3275660017163864,-0.3557476098105059,0.0962343023786123,0.48442592227173975,0.7136900479300259,0.21112374208663898,-0.13198798490127317,-0.23101899626387024
mukim,Mukim Kijal,-0.22552065581396352,0.11868191119514937,-0.10052789737232626,-0.182617920227658,-0.22607132040057554,-0.35021180521892403,0.1634485031420474,0.5431716829643207,-0.17583398668123906,-0.24633240018260094,-0.22004440029487027,-0.30731268210949503,0.18304706046097285,-0.1088906462604814,-0.05755183689091237,0.16478522819913866,0.2873015491992732,-0.3765710035279831,0.35733330876548974,0.111251107405415
mukim,Mukim Cukai,0.15506980536424675,0.1396569114962416,0.526951069280422,0.16511427805071688,-0.7257344369194982,-0.14607108259699098,-0.10841902965991534,-0.23801597422777399,0.14693970863000638,0.2774623052983982,-0.08424784079019942,0.633125162885777,0.0022043012769161763,0.03686840570741157,0.13132207909157523,-0.14452779872608446,-0.2904730607615035,0.5633215913824723,-0.2980677509244346,-0.19870268661429313
mukim,Mukim Kuala Kuantan,-0.05864856890283354,-0.21729233111888557,-0.4372157522547795,-0.3612107969331725,0.14571275448558052,0.05960242189132958,-0.5525304999198609,-0.09160363340120459,0.693823066406078,0.3112054447486905,0.20328175724667497,0.26855075339967516,-0.22230070755846465,-0.13793629691111609,-0.11198392244407396,-0.03512332650200822,-0.10920815497579317,-0.14425438303150961,0.12076435022277043,0.25138466354366007
mukim,Mukim Tangga Batu,0.09991536983939264,-0.04380016019095789,-0.10930776442304746,-0.05723006261271879,-0.03277385215828321,-0.5393069305788198,-0.35377691993908134,0.2023286426030142,-0.003296368038705144,0.15620213998646926,-0.08322450775427426,0.3756873814112436,0.0778215079721245,0.1685962170257551,-0.12405396521628331,-0.07196856042972488,-0.11076463967648498,-0.13304409604947076,0.24348886885516552,-0.2630650078503155
mukim,Mukim Bukit Baru,0.6670974853599958,0.1093594252513026,-0.15373753434000537,0.44380276321190704,-0.1024753216028419,-0.48868635305177277,-0.09183961044432842,0.1762312405763644,-0.05620225392551492,-0.024018434133581623,-0.09040469953284869,-0.1254260560648316,0.3690701291308378,-0.2551342471343613,-0.49524311474608285,-0.28028833831920263,0.3271753643156654,-0.4637231400974198,-0.390229262200689,-0.4770491634436098
mukim,Mukim Ayer Molek,-0.854862307766446,-0.02506475101970207,0.18804934102998638,0.6026741324081939,-0.17800704043077198,0.3697607330298023,-0.5255258430779454,0.10546723598450636,-0.5020290938911862,-0.31954171409661425,0.18442611087461458,0.10008195964048294,0.159612343943067,0.15587927535741142,-0.10132445790262334,0.08907886261098663,0.34449400662441265,0.03219238287826531,0.14652629014713292,0.07232788552370506
mukim,Mukim Sungai Buloh,-0.32881450137772017,-0.3933619934005781,-0.11379156951275993,0.16318845435885776,0.2092347234869396,-0.3462364259375883,0.0421026725929472,0.39267652819164467,-0.5190223653485202,0.34735663567444464,-0.08398796662689445,0.027883028469041893,0.23271496520361112,-0.18616597822420522,0.46350694537306913,-0.14590375372103892,0.23928518164393608,-0.22393104985726597,0.1070778345992276,-0.1085747573924637
mukim,Mukim Kapar,-0.3588578684237853,0.07364788410313627,-0.517975441576064,-0.08792529189195264,0.7982767500761936,-0.07315647157282301,-0.22976947047594842,0.808628795331648,0.40408852606175216,-0.0023774187224792076,-0.0760406148841104,0.3020283421905461,0.38493139823638556,-0.3946505876403663,-0.5101537765804394,0.35928224163031697,-0.16417879002835778,-0.18202052588081463,-0.1269119437141507,-0.10029598218475866
mukim,Mukim Klang,-0.138107499796586,0.21348362108764984,-0.2574799147740918,-0.3909358037972419,-0.10919008446995271,-0.4225721325088745,0.009212859964110587,0.30345794071048404,-0.15361492767321594,-0.07897595573864613,-0.47427538678339076,-0.07173970041794697,0.17138310258422162,0.013227220168373188,0.5092713240942499,0.4128865912634603,-0.3767401036801279,-0.03546821421859392,-0.026646998068046934,-0.28991425732189513
mukim,Mukim Jugra,0.11976141867870949,-0.42553758637231165,-0.25272393930088133,0.4248828875587345,0.4955778260436834,0.18526996233004644,0.48029945160804277,0.06552816896308133,-0.09823607316124738,-0.15345682269396255,0.24402638951755629,-0.09772933006225026,-0.16313455232654916,0.39993009998889884,-0.473154714181655,0.6679990078183278,-0.5686334676540857,0.253482633357228,0.5874613811562874,-0.16115017415226673
mukim,Mukim Bandar,-0.02238465945798518,-0.2607239454571947,0.11219490741628602,0.09244283884093307,-0.4819235165404895,0.02385642161097068,0.17204134400032056,0.09960954702198,0.6320666616471133,-0.34772057851514615,0.42815824680250314,-0.34307127552245786,-0.03656063639659213,-0.28249335064147296,-0.21187260445064726,0.328118368541082,0.6631741995249987,-0.12384390315759342,-0.3386304231772367,0.16462792186874942
